,Unnamed: 0,Основное средство,Инвентарный номер,ОКОФ,Амортизационная группа,Способ начисления амортизации,Дата принятия к учету,Состояние,Срок полезного использования,"Мес. норма износа, %","Износ, %",Балансовая стоимость,Количество,Сумма амортизации,Остаточная стоимость
2529,2 520,Тумба мобильная тип 1 Geradom GD-1112,4101360400361.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2530,2 521,Тумба мобильная тип 1 Geradom GD-1112,4101360400362.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2531,2 522,Тумба мобильная тип 1 Geradom GD-1112,4101360400365.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2532,2 523,Тумба мобильная тип 1 Geradom GD-1112,4101360400368.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2533,2 524,Тумба мобильная тип 1 Geradom GD-1112,4101360400372.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2534,2 525,Тумба мобильная тип 1 Geradom GD-1112,4101360400374.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2535,2 526,Тумба мобильная тип 1 Geradom GD-1112,4101360400375.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2536,2 527,Тумба мобильная тип 1 Geradom GD-1112,4101360400379.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2537,2 528,Тумба мобильная тип 1 Geradom GD-1112,4101360400382.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2538,2 529,Тумба мобильная тип 1 Geradom GD-1112,4101360400384.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2539,2 530,Тумба мобильная тип 1 Geradom GD-1112,4101360400385.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2540,2 531,Тумба мобильная тип 1 Geradom GD-1112,4101360400386.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2541,2 532,Тумба мобильная тип 1 Geradom GD-1112,4101360400387.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2542,2 533,Тумба мобильная тип 1 Geradom GD-1112,4101360400388.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2543,2 534,Тумба мобильная тип 1 Geradom GD-1112,4101360400390.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2544,2 535,Тумба мобильная тип 1 Geradom GD-1112,4101360400391.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2545,2 536,Тумба мобильная тип 1 Geradom GD-1112,4101360400392.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2546,2 537,Тумба мобильная тип 1 Geradom GD-1112,4101360400398.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2547,2 538,Тумба мобильная тип 1 Geradom GD-1112,4101360400399.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2548,2 539,Тумба мобильная тип 1 Geradom GD-1112,4101360400401.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2549,2 540,Тумба мобильная тип 1 Geradom GD-1112,4101360400403.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2550,2 541,Тумба мобильная тип 1 Geradom GD-1112,4101360400404.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2551,2 542,Тумба мобильная тип 1 Geradom GD-1112,4101360400406.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2552,2 543,Тумба мобильная тип 1 Geradom GD-1112,4101360400408.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2553,2 544,Тумба мобильная тип 1 Geradom GD-1112,4101360400409.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2554,2 545,Тумба мобильная тип 1 Geradom GD-1112,4101360400411.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2555,2 546,Тумба мобильная тип 1 Geradom GD-1112,4101360400412.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2556,2 547,Тумба мобильная тип 1 Geradom GD-1112,4101360400413.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2557,2 548,Тумба мобильная тип 1 Geradom GD-1112,4101360400414.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2558,2 549,Тумба мобильная тип 1 Geradom GD-1112,4101360400415.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2559,2 550,Тумба мобильная тип 1 Geradom GD-1112,4101360400416.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2560,2 551,Тумба мобильная тип 1 Geradom GD-1112,4101360400417.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2561,2 552,Тумба мобильная тип 1 Geradom GD-1112,4101360400418.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2562,2 553,Тумба мобильная тип 1 Geradom GD-1112,4101360400419.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,27.08.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2563,2 554,Тумба мобильная тип 1 Geradom GD-1112,4101360400420.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2564,2 555,Тумба мобильная тип 1 Geradom GD-1112,4101360400422.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2565,2 556,Тумба мобильная тип 1 Geradom GD-1112,4101360400423.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2566,2 557,Тумба мобильная тип 1 Geradom GD-1112,4101360400424.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2567,2 558,Тумба мобильная тип 1 Geradom GD-1112,4101360400428.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2568,2 559,Тумба мобильная тип 1 Geradom GD-1112,4101360400429.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2569,2 560,Тумба мобильная тип 1 Geradom GD-1112,4101360400432.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2570,2 561,Тумба мобильная тип 1 Geradom GD-1112,4101360400435.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2571,2 562,Тумба мобильная тип 1 Geradom GD-1112,4101360400436.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2572,2 563,Тумба мобильная тип 1 Geradom GD-1112,4101360400437.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2573,2 564,Тумба мобильная тип 1 Geradom GD-1112,4101360400438.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2574,2 565,Тумба мобильная тип 1 Geradom GD-1112,4101360400442.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2575,2 566,Тумба мобильная тип 1 Geradom GD-1112,4101360400444.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2576,2 567,Тумба мобильная тип 1 Geradom GD-1112,4101360400446.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2577,2 568,Тумба мобильная тип 1 Geradom GD-1112,4101360400449.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2578,2 569,Тумба мобильная тип 1 Geradom GD-1112,4101360400452.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2579,2 570,Тумба мобильная тип 1 Geradom GD-1112,4101360400454.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2580,2 571,Тумба мобильная тип 1 Geradom GD-1112,4101360400457.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2581,2 572,Тумба мобильная тип 1 Geradom GD-1112,4101360400458.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2582,2 573,Тумба мобильная тип 1 Geradom GD-1112,4101360400459.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2583,2 574,Тумба мобильная тип 1 Geradom GD-1112,4101360400461.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2584,2 575,Тумба мобильная тип 1 Geradom GD-1112,4101360400466.0,330.31.01.1,4.0,100% при вводе в эксплуатацию,01.07.2015,Введено в эксплуатацию,84.0,1.19,100,5270.0,1.0,5270.0,0.0
2585,2 576,Стол переговорный  4000х1600,41013606001649.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,30.07.2018,Введено в эксплуатацию,180.0,0.556,100,63078.64,1.0,63078.64,0.0
2586,2 577,"Комплект мебели в кабинет руководителя, состоящий их 5 (Пяти) шкафов низких с 2 распашными дверями, цвет – слива, габаритные размеры (ш х г х в): 90",41013606001655.0,330.31.01.12,6.0,100% при вводе в эксплуатацию,31.07.2018,Введено в эксплуатацию,180.0,0.556,100,26539.38,1.0,26539.38,0.0
2587,2 578,Шкаф - модуль напольный,41013606001660.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.08.2018,Введено в эксплуатацию,180.0,0.556,100,23179.87,1.0,23179.87,0.0
2588,2 579,Комплект оборудования для установки системы контроля и управления доступом,41013604000120.0,330.28.99.3,4.0,100% при вводе в эксплуатацию,18.05.2018,Введено в эксплуатацию,84.0,1.19,100,86701.0,1.0,86701.0,0.0
